timestamp,temperature_f,dew_point_f,humidity_%,wind,wind_speed_mph,wind_gust_mph,pressure_in,precip_in,weather_condition,datetime
1701006660,47,35,63,NE,9,0,30.13,0.0,Mostly Cloudy,2023-11-26 13:51:00
1701010260,50,39,66,SE,12,0,30.09,0.0,Cloudy,2023-11-26 14:51:00
1701013860,50,41,71,E,13,0,30.07,0.0,Cloudy,2023-11-26 15:51:00
1701017460,50,42,74,E,9,0,30.03,0.0,Light Rain,2023-11-26 16:51:00
1701021060,49,43,80,E,9,0,29.98,0.0,Light Rain,2023-11-26 17:51:00
1701024660,50,44,80,E,15,0,29.94,0.0,Light Rain,2023-11-26 18:51:00
1701028260,51,45,80,ESE,16,0,29.9,0.0,Light Rain,2023-11-26 19:51:00
1701031860,52,45,77,ESE,17,0,29.82,0.0,Light Rain,2023-11-26 20:51:00
1701035460,53,46,77,ESE,18,31,29.74,0.0,Light Rain,2023-11-26 21:51:00
1701039060,54,49,83,ESE,20,39,29.65,0.0,Light Rain,2023-11-26 22:51:00
1701040920,54,49,83,ESE,18,37,29.61,0.1,Rain,2023-11-26 23:22:00
1701042660,54,50,86,SE,21,29,29.57,0.2,Light Rain / Windy,2023-11-26 23:51:00
1701046260,38,18,44,W,17,26,29.79,0.0,Fair,2023-11-27 00:51:00
1701048060,54,51,90,WNW,18,29,29.54,0.0,Light Rain,2023-11-27 01:21:00
1701048480,52,49,89,NW,17,0,29.53,0.0,Light Rain,2023-11-27 01:28:00
1701048840,52,49,89,NW,14,0,29.54,0.0,Mostly Cloudy,2023-11-27 01:34:00
1701049860,51,48,89,WNW,10,0,29.56,0.0,Mostly Cloudy,2023-11-27 01:51:00
1701053460,51,47,86,W,14,23,29.6,0.0,Mostly Cloudy,2023-11-27 02:51:00
1701055680,51,46,83,W,13,20,29.61,0.0,Fair,2023-11-27 03:28:00
1701057060,51,45,80,W,16,24,29.62,0.0,Fair,2023-11-27 03:51:00
1701060660,49,42,77,W,16,0,29.64,0.0,Mostly Cloudy,2023-11-27 04:51:00
1701064260,47,41,80,SW,9,0,29.65,0.0,Fair,2023-11-27 05:51:00
1701067860,45,39,80,SW,12,0,29.67,0.0,Fair,2023-11-27 06:51:00
1701071460,45,39,80,VAR,6,0,29.7,0.0,Fair,2023-11-27 07:51:00
1701075060,45,37,74,WSW,12,0,29.71,0.0,Partly Cloudy,2023-11-27 08:51:00
1701078660,47,38,71,W,13,0,29.72,0.0,Fair,2023-11-27 09:51:00
1701082260,49,38,66,W,17,23,29.73,0.0,Fair,2023-11-27 10:51:00
1701085860,50,36,59,W,16,23,29.71,0.0,Fair,2023-11-27 11:51:00
1701089460,52,35,53,WNW,18,24,29.69,0.0,Partly Cloudy,2023-11-27 12:51:00
1701093060,50,32,50,WNW,14,0,29.69,0.0,Mostly Cloudy,2023-11-27 13:51:00
1701096660,50,32,50,NW,14,0,29.69,0.0,Mostly Cloudy,2023-11-27 14:51:00
1701100260,50,32,50,NW,13,0,29.69,0.0,Mostly Cloudy,2023-11-27 15:51:00
1701103860,49,32,52,NW,14,0,29.7,0.0,Mostly Cloudy,2023-11-27 16:51:00
1701107460,48,27,44,WNW,17,0,29.73,0.0,Mostly Cloudy,2023-11-27 17:51:00
1701111060,46,26,46,WNW,20,0,29.75,0.0,Mostly Cloudy,2023-11-27 18:51:00
1701114660,45,25,46,WNW,14,26,29.77,0.0,Partly Cloudy,2023-11-27 19:51:00
1701118260,42,23,47,W,18,26,29.79,0.0,Fair,2023-11-27 20:51:00
1701121860,41,23,49,W,13,23,29.79,0.0,Fair,2023-11-27 21:51:00
1701125460,40,22,49,W,15,24,29.79,0.0,Fair,2023-11-27 22:51:00
1701129060,39,20,46,W,20,28,29.79,0.0,Partly Cloudy,2023-11-27 23:51:00
1701132660,34,12,40,WNW,20,30,30.0,0.0,Fair,2023-11-28 00:51:00
1701136260,38,18,44,W,16,26,29.79,0.0,Partly Cloudy,2023-11-28 01:51:00
1701139860,37,18,46,W,14,28,29.79,0.0,Fair,2023-11-28 02:51:00
1701143460,37,18,46,W,21,28,29.79,0.0,Fair / Windy,2023-11-28 03:51:00
1701147060,36,15,43,W,15,25,29.79,0.0,Fair,2023-11-28 04:51:00
1701150660,36,14,41,WNW,13,22,29.79,0.0,Fair,2023-11-28 05:51:00
1701154260,35,12,39,W,17,25,29.8,0.0,Fair,2023-11-28 06:51:00
1701157860,35,13,40,W,15,24,29.82,0.0,Fair,2023-11-28 07:51:00
1701161460,35,13,40,W,16,25,29.83,0.0,Fair,2023-11-28 08:51:00
1701165060,37,14,39,WNW,20,25,29.82,0.0,Fair,2023-11-28 09:51:00
1701168660,38,14,38,WNW,22,32,29.81,0.0,Fair / Windy,2023-11-28 10:51:00
1701172260,39,13,34,W,18,29,29.81,0.0,Fair,2023-11-28 11:51:00
1701175860,40,15,36,WNW,22,32,29.8,0.0,Partly Cloudy / Windy,2023-11-28 12:51:00
1701179460,38,13,36,WNW,22,33,29.79,0.0,Mostly Cloudy / Windy,2023-11-28 13:51:00
1701182820,37,19,48,WNW,24,33,29.81,0.0,Light Snow / Windy,2023-11-28 14:47:00
1701183060,37,20,50,WNW,22,33,29.82,0.0,Light Snow / Windy,2023-11-28 14:51:00
1701186660,36,20,52,WNW,21,30,29.84,0.0,Light Snow / Windy,2023-11-28 15:51:00
1701187740,36,17,46,WNW,17,33,29.85,0.0,Mostly Cloudy,2023-11-28 16:09:00
1701190260,36,13,39,W,22,32,29.87,0.0,Mostly Cloudy / Windy,2023-11-28 16:51:00
1701193860,35,16,46,W,23,29,29.9,0.0,Partly Cloudy / Windy,2023-11-28 17:51:00
1701197460,35,16,46,W,20,29,29.93,0.0,Fair,2023-11-28 18:51:00
1701201060,35,14,42,WNW,22,32,29.96,0.0,Fair / Windy,2023-11-28 19:51:00
1701204660,34,14,44,WNW,20,26,29.98,0.0,Fair,2023-11-28 20:51:00
1701208260,34,14,44,W,14,22,29.98,0.0,Fair,2023-11-28 21:51:00
1701211860,34,13,42,WNW,16,24,29.98,0.0,Fair,2023-11-28 22:51:00
1701215460,34,12,40,WNW,17,28,30.0,0.0,Fair,2023-11-28 23:51:00
1701219060,37,12,36,WSW,9,0,30.06,0.0,Cloudy,2023-11-29 00:51:00
1701222660,33,11,40,W,15,23,30.01,0.0,Fair,2023-11-29 01:51:00
1701226260,31,12,46,W,15,0,30.03,0.0,Fair,2023-11-29 02:51:00
1701229860,30,12,47,WSW,16,0,30.05,0.0,Fair,2023-11-29 03:51:00
1701233460,30,13,49,W,14,22,30.07,0.0,Fair,2023-11-29 04:51:00
1701237060,29,13,51,W,15,21,30.08,0.0,Fair,2023-11-29 05:51:00
1701240660,29,14,54,W,13,0,30.1,0.0,Fair,2023-11-29 06:51:00
1701244260,28,13,53,W,12,0,30.11,0.0,Fair,2023-11-29 07:51:00
1701247860,28,14,56,W,13,0,30.11,0.0,Fair,2023-11-29 08:51:00
1701251460,30,14,51,W,9,0,30.12,0.0,Partly Cloudy,2023-11-29 09:51:00
1701255060,32,14,48,WSW,9,0,30.13,0.0,Partly Cloudy,2023-11-29 10:51:00
1701258660,35,14,42,WSW,10,0,30.11,0.0,Mostly Cloudy,2023-11-29 11:51:00
1701262260,37,15,41,SSW,8,0,30.08,0.0,Mostly Cloudy,2023-11-29 12:51:00
1701265860,37,13,37,SW,9,0,30.06,0.0,Mostly Cloudy,2023-11-29 13:51:00
1701269460,37,11,34,SW,12,21,30.04,0.0,Mostly Cloudy,2023-11-29 14:51:00
1701273060,37,11,34,WSW,17,21,30.04,0.0,Mostly Cloudy,2023-11-29 15:51:00
1701276660,37,12,36,WSW,9,0,30.03,0.0,Mostly Cloudy,2023-11-29 16:51:00
1701280260,36,10,34,SW,8,21,30.03,0.0,Mostly Cloudy,2023-11-29 17:51:00
1701283860,35,11,37,WSW,12,0,30.04,0.0,Mostly Cloudy,2023-11-29 18:51:00
1701287460,35,11,37,WSW,12,21,30.04,0.0,Mostly Cloudy,2023-11-29 19:51:00
1701291060,35,11,37,SW,10,21,30.05,0.0,Mostly Cloudy,2023-11-29 20:51:00
1701294660,35,11,37,WSW,12,0,30.06,0.0,Mostly Cloudy,2023-11-29 21:51:00
1701298260,36,11,36,WSW,10,0,30.07,0.0,Cloudy,2023-11-29 22:51:00
1701301860,37,10,33,WSW,12,23,30.07,0.0,Cloudy,2023-11-29 23:51:00
1701305460,46,29,51,SW,13,0,30.13,0.0,Fair,2023-11-30 00:51:00
1701309060,37,13,37,SW,14,0,30.06,0.0,Cloudy,2023-11-30 01:51:00
1701312660,36,14,41,WSW,15,0,30.06,0.0,Mostly Cloudy,2023-11-30 02:51:00
1701316260,36,15,43,WSW,13,0,30.07,0.0,Fair,2023-11-30 03:51:00
1701319860,36,15,43,WSW,9,0,30.07,0.0,Fair,2023-11-30 04:51:00
1701323460,36,16,44,WSW,10,0,30.08,0.0,Fair,2023-11-30 05:51:00
1701327060,36,16,44,WSW,9,0,30.1,0.0,Fair,2023-11-30 06:51:00
1701330660,38,15,39,W,9,0,30.13,0.0,Fair,2023-11-30 07:51:00
1701334260,38,16,41,SW,5,0,30.15,0.0,Fair,2023-11-30 08:51:00
1701337860,41,16,36,W,13,0,30.15,0.0,Fair,2023-11-30 09:51:00
1701341460,45,18,34,W,6,0,30.15,0.0,Fair,2023-11-30 10:51:00
1701345060,46,21,37,SW,9,0,30.12,0.0,Partly Cloudy,2023-11-30 11:51:00
1701348660,48,22,36,WSW,9,0,30.11,0.0,Partly Cloudy,2023-11-30 12:51:00
1701352260,49,23,36,SSW,10,0,30.09,0.0,Mostly Cloudy,2023-11-30 13:51:00
1701355860,50,25,38,WSW,12,0,30.09,0.0,Partly Cloudy,2023-11-30 14:51:00
1701359460,51,26,38,SSW,13,22,30.08,0.0,Partly Cloudy,2023-11-30 15:51:00
1701363060,51,26,38,SSW,12,0,30.09,0.0,Mostly Cloudy,2023-11-30 16:51:00
1701366660,50,26,39,SSW,8,0,30.09,0.0,Mostly Cloudy,2023-11-30 17:51:00
1701370260,50,27,41,SSW,12,0,30.1,0.0,Mostly Cloudy,2023-11-30 18:51:00
1701373860,50,28,43,SSW,9,0,30.11,0.0,Mostly Cloudy,2023-11-30 19:51:00
1701377460,49,27,43,SW,8,0,30.11,0.0,Mostly Cloudy,2023-11-30 20:51:00
1701381060,48,28,46,SSW,8,0,30.11,0.0,Mostly Cloudy,2023-11-30 21:51:00
1701384660,47,29,50,SW,9,0,30.12,0.0,Mostly Cloudy,2023-11-30 22:51:00
1701388260,47,28,48,SW,7,17,30.13,0.0,Partly Cloudy,2023-11-30 23:51:00
1701391860,48,44,86,SSW,8,0,29.99,0.0,Cloudy,2023-12-01 00:51:00
1701395460,45,29,53,S,9,0,30.12,0.0,Partly Cloudy,2023-12-01 01:51:00
1701399060,45,30,56,SSW,6,0,30.14,0.0,Partly Cloudy,2023-12-01 02:51:00
1701402660,42,29,60,S,7,0,30.13,0.0,Partly Cloudy,2023-12-01 03:51:00
1701406260,42,29,60,S,7,0,30.13,0.0,Fair,2023-12-01 04:51:00
1701409860,42,30,62,S,9,0,30.13,0.0,Fair,2023-12-01 05:51:00
1701413460,42,30,62,SSW,6,0,30.14,0.0,Fair,2023-12-01 06:51:00
1701417060,42,31,65,SSW,8,0,30.14,0.0,Fair,2023-12-01 07:51:00
1701420660,43,33,68,SSW,8,0,30.15,0.0,Partly Cloudy,2023-12-01 08:51:00
1701424260,45,34,65,SSW,7,0,30.15,0.0,Mostly Cloudy,2023-12-01 09:51:00
1701427860,48,34,58,SSW,8,0,30.13,0.0,Mostly Cloudy,2023-12-01 10:51:00
1701431460,49,34,56,S,7,0,30.13,0.0,Mostly Cloudy,2023-12-01 11:51:00
1701435060,48,33,56,SSW,10,0,30.14,0.0,Cloudy,2023-12-01 12:51:00
1701438660,46,35,66,SSW,6,0,30.13,0.0,Light Rain,2023-12-01 13:51:00
1701442260,46,38,73,S,9,0,30.11,0.0,Cloudy,2023-12-01 14:51:00
1701445860,47,37,68,SSW,7,0,30.09,0.0,Cloudy,2023-12-01 15:51:00
1701449460,47,37,68,S,6,0,30.08,0.0,Cloudy,2023-12-01 16:51:00
1701453060,47,38,71,WSW,3,0,30.08,0.0,Light Rain,2023-12-01 17:51:00
1701456660,47,41,80,S,5,0,30.07,0.1,Light Rain,2023-12-01 18:51:00
1701460260,46,41,83,SSW,10,0,30.07,0.1,Rain,2023-12-01 19:51:00
1701463260,46,42,86,SSW,7,0,30.06,0.1,Rain,2023-12-01 20:41:00
1701463860,46,42,86,SSW,8,0,30.06,0.1,Light Rain,2023-12-01 20:51:00
1701467460,46,43,89,SSW,5,0,30.05,0.1,Rain,2023-12-01 21:51:00
1701470040,47,44,90,SSW,8,0,30.03,0.0,Light Rain,2023-12-01 22:34:00
1701471060,47,44,90,SSW,5,0,30.02,0.0,Cloudy,2023-12-01 22:51:00
1701471780,48,44,86,VAR,5,0,30.02,0.0,Cloudy,2023-12-01 23:03:00
1701473640,48,44,86,SSW,6,0,30.01,0.0,Cloudy,2023-12-01 23:34:00
1701474660,48,44,86,S,6,0,30.0,0.0,Cloudy,2023-12-01 23:51:00
1701475080,48,44,86,SSW,6,0,30.0,0.0,Cloudy,2023-12-01 23:58:00
1701477900,48,46,93,ENE,8,0,29.98,0.0,Mist,2023-12-02 00:45:00
1701478020,48,46,93,ENE,7,0,29.98,0.0,Mist,2023-12-02 00:47:00
1701478140,48,46,93,ENE,7,0,29.98,0.0,Mist,2023-12-02 00:49:00
1701478260,49,46,90,ENE,7,0,29.98,0.0,Mist,2023-12-02 00:51:00
1701478380,49,46,90,ENE,7,0,29.98,0.0,Fog,2023-12-02 00:53:00
1701479580,48,44,86,SW,7,0,29.99,0.0,Cloudy,2023-12-02 01:13:00
1701481860,49,44,83,WSW,9,0,29.98,0.0,Cloudy,2023-12-02 01:51:00
1701485460,48,44,86,W,10,0,29.98,0.0,Cloudy,2023-12-02 02:51:00
1701488040,48,44,86,SW,6,0,29.99,0.0,Cloudy,2023-12-02 03:34:00
1701489060,48,44,86,WSW,6,0,29.99,0.0,Cloudy,2023-12-02 03:51:00
1701491220,48,44,86,S,7,0,29.98,0.0,Cloudy,2023-12-02 04:27:00
1701492660,47,43,86,WSW,9,0,29.99,0.0,Cloudy,2023-12-02 04:51:00
1701496260,48,43,83,SW,6,0,29.99,0.0,Cloudy,2023-12-02 05:51:00
1701499860,47,43,86,SW,6,0,29.99,0.0,Cloudy,2023-12-02 06:51:00
1701503040,47,43,86,SW,6,0,30.0,0.0,Cloudy,2023-12-02 07:44:00
1701503460,47,43,86,SSW,6,0,29.99,0.0,Cloudy,2023-12-02 07:51:00
1701507060,47,44,90,SSW,5,0,30.0,0.0,Mist,2023-12-02 08:51:00
1701510660,48,45,89,SW,9,0,30.0,0.0,Mist,2023-12-02 09:51:00
1701514260,50,45,83,NNW,7,0,30.0,0.0,Haze,2023-12-02 10:51:00
1701515580,50,45,83,NW,5,0,29.99,0.0,Mostly Cloudy,2023-12-02 11:13:00
1701517860,50,45,83,NW,9,0,29.99,0.0,Mostly Cloudy,2023-12-02 11:51:00
1701521460,52,46,80,NNW,6,0,29.98,0.0,Mostly Cloudy,2023-12-02 12:51:00
1701525060,55,46,72,NNW,5,0,29.97,0.0,Mostly Cloudy,2023-12-02 13:51:00
1701528660,58,47,67,CALM,0,0,29.96,0.0,Mostly Cloudy,2023-12-02 14:51:00
1701532260,57,46,67,ENE,3,0,29.96,0.0,Mostly Cloudy,2023-12-02 15:51:00
1701535860,56,47,72,SSE,8,0,29.97,0.0,Mostly Cloudy,2023-12-02 16:51:00
1701539460,54,47,77,S,6,0,29.97,0.0,Mostly Cloudy,2023-12-02 17:51:00
1701543060,53,47,80,SSW,6,0,29.98,0.0,Mostly Cloudy,2023-12-02 18:51:00
1701546660,51,46,83,E,5,0,29.98,0.0,Mostly Cloudy,2023-12-02 19:51:00
1701550260,51,47,86,ENE,3,0,30.0,0.0,Mostly Cloudy,2023-12-02 20:51:00
1701553860,52,47,83,SE,7,0,29.99,0.0,Mostly Cloudy,2023-12-02 21:51:00
1701557460,51,47,86,S,7,0,29.99,0.0,Mostly Cloudy,2023-12-02 22:51:00
1701561060,50,47,89,ENE,5,0,29.98,0.0,Mostly Cloudy,2023-12-02 23:51:00
1701564540,46,45,93,CALM,0,0,29.67,0.0,Mostly Cloudy,2023-12-03 00:49:00
1701564660,47,44,90,CALM,0,0,29.67,0.0,Mostly Cloudy,2023-12-03 00:51:00
1701566760,49,47,93,NE,8,0,29.96,0.0,Fog,2023-12-03 01:26:00
1701568260,48,47,96,NE,9,0,29.95,0.0,Fog,2023-12-03 01:51:00
1701571860,48,47,96,ENE,8,0,29.97,0.0,Fog,2023-12-03 02:51:00
1701575340,48,46,93,NE,10,0,29.95,0.0,Light Rain,2023-12-03 03:49:00
1701575460,48,46,93,NE,9,0,29.95,0.0,Light Rain,2023-12-03 03:51:00
1701579060,48,46,93,ENE,10,0,29.93,0.0,Mist,2023-12-03 04:51:00
1701582480,48,46,93,ENE,9,0,29.91,0.0,Light Rain,2023-12-03 05:48:00
1701582660,48,46,93,ENE,9,0,29.91,0.0,Light Rain,2023-12-03 05:51:00
1701586260,48,47,96,ENE,8,0,29.91,0.1,Light Rain,2023-12-03 06:51:00
1701587100,48,46,93,ENE,9,0,29.9,0.0,Light Rain,2023-12-03 07:05:00
1701588540,48,47,96,E,9,0,29.89,0.1,Light Rain,2023-12-03 07:29:00
1701589860,48,47,96,E,9,0,29.88,0.1,Light Rain,2023-12-03 07:51:00
1701593460,49,47,93,E,13,0,29.86,0.1,Light Rain,2023-12-03 08:51:00
1701597060,50,48,93,E,14,0,29.84,0.0,Light Rain,2023-12-03 09:51:00
1701598020,50,47,89,E,13,25,29.86,0.0,Rain,2023-12-03 10:07:00
1701600180,49,47,93,E,10,0,29.84,0.2,Light Rain,2023-12-03 10:43:00
1701600660,49,47,93,ENE,10,0,29.84,0.2,Light Rain,2023-12-03 10:51:00
1701604260,49,47,93,E,10,18,29.8,0.1,Light Rain,2023-12-03 11:51:00
1701607860,51,47,86,E,13,0,29.75,0.0,Light Rain,2023-12-03 12:51:00
1701611460,51,47,86,ENE,10,0,29.7,0.0,Light Rain,2023-12-03 13:51:00
1701612420,50,47,89,NE,10,0,29.7,0.0,Light Rain,2023-12-03 14:07:00
1701613620,49,46,90,NE,12,0,29.69,0.0,Light Rain,2023-12-03 14:27:00
1701615060,49,46,90,NE,14,0,29.68,0.0,Light Rain,2023-12-03 14:51:00
1701618660,50,47,89,NE,18,0,29.68,0.0,Light Rain,2023-12-03 15:51:00
1701622260,50,46,86,NE,21,28,29.67,0.0,Light Rain / Windy,2023-12-03 16:51:00
1701625860,49,46,90,NE,16,0,29.65,0.0,Mist,2023-12-03 17:51:00
1701629460,49,45,86,NE,16,0,29.65,0.0,Mist,2023-12-03 18:51:00
1701633060,48,45,89,NE,13,0,29.65,0.0,Mist,2023-12-03 19:51:00
1701636660,48,45,89,ENE,12,0,29.64,0.0,Light Rain,2023-12-03 20:51:00
1701640260,47,45,93,NE,9,0,29.65,0.0,Mist,2023-12-03 21:51:00
1701643860,48,45,89,ENE,7,0,29.67,0.0,Light Rain,2023-12-03 22:51:00
1701647100,46,45,93,NNW,10,0,29.68,0.0,Cloudy,2023-12-03 23:45:00
1701647460,47,45,93,NNE,6,0,29.67,0.0,Cloudy,2023-12-03 23:51:00
1701651060,44,32,63,WNW,13,0,29.86,0.0,Fair,2023-12-04 00:51:00
1701654660,46,44,93,SSW,3,0,29.65,0.0,Fair,2023-12-04 01:51:00
1701658260,47,44,90,W,15,24,29.65,0.0,Fair,2023-12-04 02:51:00
1701661860,50,40,68,W,17,25,29.67,0.0,Fair,2023-12-04 03:51:00
1701665460,50,39,66,W,16,24,29.69,0.0,Fair,2023-12-04 04:51:00
1701669060,49,38,66,WSW,16,26,29.7,0.0,Fair,2023-12-04 05:51:00
1701672660,49,37,64,W,18,0,29.72,0.0,Fair,2023-12-04 06:51:00
1701676260,48,35,61,W,14,22,29.74,0.0,Fair,2023-12-04 07:51:00
1701679860,49,35,59,W,15,22,29.76,0.0,Partly Cloudy,2023-12-04 08:51:00
1701683460,50,36,59,WSW,16,0,29.77,0.0,Mostly Cloudy,2023-12-04 09:51:00
1701687060,51,36,56,WSW,14,0,29.78,0.0,Mostly Cloudy,2023-12-04 10:51:00
1701690660,51,34,52,W,15,0,29.77,0.0,Mostly Cloudy,2023-12-04 11:51:00
1701694260,52,35,53,W,18,0,29.76,0.0,Mostly Cloudy,2023-12-04 12:51:00
1701697860,52,34,50,W,15,0,29.75,0.0,Mostly Cloudy,2023-12-04 13:51:00
1701701460,51,32,48,W,13,23,29.73,0.0,Mostly Cloudy,2023-12-04 14:51:00
1701705060,50,33,52,W,6,17,29.72,0.0,Mostly Cloudy,2023-12-04 15:51:00
1701708660,50,32,50,NW,14,0,29.73,0.0,Mostly Cloudy,2023-12-04 16:51:00
1701712260,50,33,52,WNW,10,0,29.75,0.0,Mostly Cloudy,2023-12-04 17:51:00
1701715860,49,31,50,W,13,0,29.78,0.0,Mostly Cloudy,2023-12-04 18:51:00
1701719460,48,31,52,W,13,0,29.8,0.0,Mostly Cloudy,2023-12-04 19:51:00
1701723060,47,31,54,W,16,0,29.82,0.0,Mostly Cloudy,2023-12-04 20:51:00
1701726660,46,32,58,WNW,13,0,29.83,0.0,Mostly Cloudy,2023-12-04 21:51:00
1701730260,46,31,56,WNW,13,0,29.84,0.0,Partly Cloudy,2023-12-04 22:51:00
1701733860,44,31,60,WNW,13,23,29.85,0.0,Fair,2023-12-04 23:51:00
1701737460,39,25,57,E,8,0,29.98,0.0,Mostly Cloudy,2023-12-05 00:51:00
1701741060,43,32,65,WNW,12,0,29.87,0.0,Fair,2023-12-05 01:51:00
1701744660,43,32,65,WNW,14,0,29.89,0.0,Fair,2023-12-05 02:51:00
1701748260,43,31,62,WNW,13,0,29.91,0.0,Fair,2023-12-05 03:51:00
1701751860,42,31,65,NW,14,0,29.92,0.0,Fair,2023-12-05 04:51:00
1701755460,42,29,60,NNW,15,0,29.93,0.0,Partly Cloudy,2023-12-05 05:51:00
1701759060,40,26,58,NNW,14,20,29.96,0.0,Fair,2023-12-05 06:51:00
1701762660,40,25,55,NW,15,22,29.98,0.0,Fair,2023-12-05 07:51:00
1701766260,40,23,51,NNW,12,0,30.0,0.0,Fair,2023-12-05 08:51:00
1701769860,40,24,53,NW,8,0,30.02,0.0,Partly Cloudy,2023-12-05 09:51:00
1701773460,41,23,49,WNW,10,0,30.03,0.0,Mostly Cloudy,2023-12-05 10:51:00
1701777060,42,24,49,WNW,9,0,30.01,0.0,Fair,2023-12-05 11:51:00
1701780660,42,23,47,W,9,0,30.02,0.0,Mostly Cloudy,2023-12-05 12:51:00
1701784260,43,24,47,NW,12,0,30.01,0.0,Cloudy,2023-12-05 13:51:00
1701787860,43,24,47,NNW,9,0,29.99,0.0,Cloudy,2023-12-05 14:51:00
1701791460,43,23,45,NNW,12,0,29.99,0.0,Mostly Cloudy,2023-12-05 15:51:00
1701795060,43,24,47,NNW,8,0,29.99,0.0,Mostly Cloudy,2023-12-05 16:51:00
1701798660,43,23,45,NNW,6,0,29.99,0.0,Mostly Cloudy,2023-12-05 17:51:00
1701802260,42,23,47,NW,7,0,30.0,0.0,Mostly Cloudy,2023-12-05 18:51:00
1701805860,42,23,47,N,9,0,30.01,0.0,Mostly Cloudy,2023-12-05 19:51:00
1701809460,42,25,51,NNW,6,0,30.01,0.0,Mostly Cloudy,2023-12-05 20:51:00
1701813060,41,24,51,NNE,8,0,30.0,0.0,Mostly Cloudy,2023-12-05 21:51:00
1701816660,41,27,57,E,7,0,29.99,0.0,Mostly Cloudy,2023-12-05 22:51:00
1701820260,40,26,58,E,8,0,29.99,0.0,Mostly Cloudy,2023-12-05 23:51:00
1701823860,35,17,48,NW,14,21,30.02,0.0,Fair,2023-12-06 00:51:00
1701827460,39,26,60,NNE,7,0,29.95,0.0,Partly Cloudy,2023-12-06 01:51:00
1701831060,38,24,57,NNE,8,0,29.95,0.0,Mostly Cloudy,2023-12-06 02:51:00
1701834660,38,24,57,NNE,8,0,29.96,0.0,Mostly Cloudy,2023-12-06 03:51:00
1701838260,37,24,59,NNE,12,0,29.95,0.0,Mostly Cloudy,2023-12-06 04:51:00
1701841860,37,25,62,N,8,0,29.95,0.0,Mostly Cloudy,2023-12-06 05:51:00
1701845460,37,25,62,NNE,8,0,29.96,0.0,Mostly Cloudy,2023-12-06 06:51:00
1701849060,37,23,57,NE,10,0,29.97,0.0,Mostly Cloudy,2023-12-06 07:51:00
1701852660,37,23,57,NNE,12,0,29.97,0.0,Mostly Cloudy,2023-12-06 08:51:00
1701856260,38,23,55,NNE,7,0,29.99,0.0,Mostly Cloudy,2023-12-06 09:51:00
1701859860,39,24,55,N,8,0,29.99,0.0,Mostly Cloudy,2023-12-06 10:51:00
1701863460,38,27,65,NNW,9,0,29.98,0.0,Light Rain,2023-12-06 11:51:00
1701867060,40,26,58,NNW,9,0,29.96,0.0,Mostly Cloudy,2023-12-06 12:51:00
1701870660,41,25,53,NW,12,0,29.94,0.0,Mostly Cloudy,2023-12-06 13:51:00
1701874260,41,23,49,NNW,15,0,29.93,0.0,Mostly Cloudy,2023-12-06 14:51:00
1701877860,40,24,53,WNW,16,0,29.95,0.0,Cloudy,2023-12-06 15:51:00
1701881460,40,23,51,NW,20,26,29.95,0.0,Mostly Cloudy,2023-12-06 16:51:00
1701885060,39,19,45,NNW,17,0,29.96,0.0,Mostly Cloudy,2023-12-06 17:51:00
1701888660,39,18,43,NNW,14,0,29.98,0.0,Mostly Cloudy,2023-12-06 18:51:00
1701892260,38,19,47,NNW,16,24,29.99,0.0,Mostly Cloudy,2023-12-06 19:51:00
1701895860,38,18,44,N,14,18,30.0,0.0,Mostly Cloudy,2023-12-06 20:51:00
1701899460,37,18,46,NNW,16,25,30.01,0.0,Mostly Cloudy,2023-12-06 21:51:00
1701903060,37,19,48,NW,15,0,30.02,0.0,Mostly Cloudy,2023-12-06 22:51:00
1701906660,36,17,46,NW,20,25,30.03,0.0,Partly Cloudy,2023-12-06 23:51:00
1701910260,40,29,65,NW,7,0,30.03,0.0,Partly Cloudy,2023-12-07 00:51:00
1701913860,34,16,48,NW,10,0,30.03,0.0,Fair,2023-12-07 01:51:00
1701917460,34,17,50,NW,9,0,30.03,0.0,Mostly Cloudy,2023-12-07 02:51:00
1701921060,34,18,52,NW,9,0,30.03,0.0,Mostly Cloudy,2023-12-07 03:51:00
1701924660,34,17,50,NW,13,0,30.03,0.0,Fair,2023-12-07 04:51:00
1701928260,33,16,50,WNW,13,0,30.03,0.0,Mostly Cloudy,2023-12-07 05:51:00
1701931860,33,16,50,WNW,12,0,30.03,0.0,Mostly Cloudy,2023-12-07 06:51:00
1701935460,33,16,50,WNW,8,0,30.05,0.0,Mostly Cloudy,2023-12-07 07:51:00
1701939060,33,16,50,W,7,0,30.04,0.0,Mostly Cloudy,2023-12-07 08:51:00
1701942660,34,17,50,W,8,0,30.05,0.0,Mostly Cloudy,2023-12-07 09:51:00
1701946260,35,19,52,W,7,17,30.05,0.0,Mostly Cloudy,2023-12-07 10:51:00
1701949860,36,23,59,W,8,0,30.02,0.0,Light Snow,2023-12-07 11:51:00
1701953460,36,24,62,SW,9,0,29.98,0.0,Cloudy,2023-12-07 12:51:00
1701957060,37,25,62,SW,8,0,29.96,0.0,Cloudy,2023-12-07 13:51:00
1701957180,37,25,62,SW,8,0,29.96,0.0,Light Snow,2023-12-07 13:53:00
1701960660,38,27,65,WSW,10,0,29.93,0.0,Light Snow,2023-12-07 14:51:00
1701961080,37,27,67,SW,9,0,29.92,0.0,Light Snow,2023-12-07 14:58:00
